transaction_id,ventureid,typeofcashflow,specification,value,meansofpaymentreturn,intermediarytradingoperation,dateoftransaction,timing,currency,remarks,specificationcategory
GK055_T002,GK055,Expenditure,Outfitting costs,12364,,,,Outfitting,Dutch Guilder,,Outfitting
GK055_T003,GK055,Expenditure,Advance crew payment,1969,,,,Outfitting,Dutch Guilder,,Wages
GK055_T004,GK055,Expenditure,Insurance hull,1205,,,,Outfitting,Dutch Guilder,,Insurance
GK055_T005,GK055,Expenditure,Insurance cargo,1475,,,,Outfitting,Dutch Guilder,,Insurance
GK055_T006,GK055,Expenditure,Trade cargo costs,31175,,,,Outfitting,Dutch Guilder,,Trade cargo
GK055_T007,GK055,Expenditure,Other expenses,5149,,,,Outfitting,Dutch Guilder,,Various
GK055_T008,GK055,Return,Value of ship after voyage,3000,,,,Return,Dutch Guilder,,Ship
GK055_T009,GK055,Return,Bills of exchange sold,49132,,,,Return,Dutch Guilder,,Credit
GK055_T010,GK055,Return,Bills of exchange protested,1235,credit,,,Return,Dutch Guilder,,Doubtful credit
GK055_T011,GK055,Return,Plantation produce received,3385,,,,Return,Dutch Guilder,,Cargo
GK055_T012,GK055,Return,Outstanding debt in colony,1461,credit,,,Return,Dutch Guilder,,Credit
GK055_T013,GK055,Return,African goods sold,515,,,,Return,Dutch Guilder,,Cargo
GK055_T014,GK055,Expenditure,Wages crew (including bonuses),10119,,,,Return,Dutch Guilder,,Wages
GK055_T015,GK055,Expenditure,Other expenses,687,,,,Return,Dutch Guilder,,Various
GK056_T001,GK056,Expenditure,Value of ship before departure,3000,,,,Outfitting,Dutch Guilder,,Ship
GK056_T002,GK056,Expenditure,Outfitting costs,14248,,,,Outfitting,Dutch Guilder,,Outfitting
GK056_T003,GK056,Expenditure,Advance crew payment,1636,,,,Outfitting,Dutch Guilder,,Wages
GK056_T004,GK056,Expenditure,Insurance hull,1095,,,,Outfitting,Dutch Guilder,,Insurance
GK056_T005,GK056,Expenditure,Insurance cargo,1395,,,,Outfitting,Dutch Guilder,,Insurance
GK056_T006,GK056,Expenditure,Trade cargo costs,29852,,,,Outfitting,Dutch Guilder,,Trade cargo
GK056_T007,GK056,Expenditure,Other expenses,6072,,,,Outfitting,Dutch Guilder,,Various
GK056_T008,GK056,Return,Bills of exchange sold,78046,,,,Return,Dutch Guilder,,Credit
GK056_T009,GK056,Return,Freight and passengers,3622,,,,Return,Dutch Guilder,,Freight and passengers
GK056_T010,GK056,Return,African goods sold,4233,,,,Return,Dutch Guilder,,Cargo
GK056_T011,GK056,Return,Returned trade cargo,71,,,,Return,Dutch Guilder,,Trade cargo
GK056_T012,GK056,Expenditure,Wages crew (including bonuses),13425,,,,Return,Dutch Guilder,,Wages
GK056_T013,GK056,Expenditure,Other expenses,1112,,,,Return,Dutch Guilder,,Various
GK057_T001,GK057,Expenditure,Outfitting costs,18451,,,,Outfitting,Dutch Guilder,,Outfitting
GK057_T002,GK057,Expenditure,Insurance hull,1348,,,,Outfitting,Dutch Guilder,,Insurance
GK057_T003,GK057,Expenditure,Insurance cargo,1124,,,,Outfitting,Dutch Guilder,,Insurance
GK057_T004,GK057,Expenditure,Trade cargo costs,33819,,,,Outfitting,Dutch Guilder,,Trade cargo
GK057_T005,GK057,Expenditure,Other expenses,6066,,,,Outfitting,Dutch Guilder,,Various
GK057_T006,GK057,Return,Value of ship after voyage,7950,,,,Return,Dutch Guilder,,Ship
GK057_T007,GK057,Return,Plantation produce received,65784,,,,Return,Dutch Guilder,,Cargo
GK057_T008,GK057,Return,Outstanding debt in colony,15334,credit,,,Return,Dutch Guilder,,Credit
GK057_T009,GK057,Return,Returned trade cargo,481,,,,Return,Dutch Guilder,,Trade cargo
GK057_T010,GK057,Expenditure,Wages crew (including bonuses),11152,,,,Return,Dutch Guilder,,Wages
GK057_T011,GK057,Expenditure,Insurance on return,965,,,,Return,Dutch Guilder,,Insurance
GK057_T012,GK057,Expenditure,Other expenses,2492,,,,Return,Dutch Guilder,,Various
GK058_T001,GK058,Expenditure,Value of ship before departure,7950,,,,Outfitting,Dutch Guilder,,Ship
GK058_T002,GK058,Expenditure,Outfitting costs,14074,,,,Outfitting,Dutch Guilder,,Outfitting
GK058_T003,GK058,Expenditure,Advance crew payment,1536,,,,Outfitting,Dutch Guilder,,Wages
GK058_T004,GK058,Expenditure,Insurance hull,829,,,,Outfitting,Dutch Guilder,,Insurance
GK058_T005,GK058,Expenditure,Insurance cargo,1116,,,,Outfitting,Dutch Guilder,,Insurance
GK058_T006,GK058,Expenditure,Trade cargo costs,34246,,,,Outfitting,Dutch Guilder,,Trade cargo
GK058_T007,GK058,Expenditure,Other expenses,6277,,,,Outfitting,Dutch Guilder,,Various
GK058_T008,GK058,Return,Value of ship after voyage,7200,,,,Return,Dutch Guilder,,Ship
GK058_T009,GK058,Return,Plantation produce received,63348,,,,Return,Dutch Guilder,,Cargo
GK058_T010,GK058,Return,Freight and passengers,193,,,,Return,Dutch Guilder,,Freight and passengers
GK058_T011,GK058,Return,Insurance claim,435,,,,Return,Dutch Guilder,,Insurance
GK058_T012,GK058,Return,Returned trade cargo,453,,,,Return,Dutch Guilder,,Trade cargo
GK058_T013,GK058,Expenditure,Wages crew (including bonuses),8574,,,,Return,Dutch Guilder,,Wages
GK058_T014,GK058,Expenditure,Insurance on return,1867,,,,Return,Dutch Guilder,,Insurance
GK058_T015,GK058,Expenditure,Other expenses,4824,,,,Return,Dutch Guilder,,Various
GK059_T001,GK059,Expenditure,Value of ship before departure,15000,,,,Outfitting,Dutch Guilder,,Ship
GK059_T002,GK059,Expenditure,Outfitting costs,12048,,,,Outfitting,Dutch Guilder,,Outfitting
GK059_T003,GK059,Expenditure,Advance crew payment,1348,,,,Outfitting,Dutch Guilder,,Wages
GK059_T004,GK059,Expenditure,Insurance hull,1099,,,,Outfitting,Dutch Guilder,,Insurance
GK059_T005,GK059,Expenditure,Insurance cargo,1288,,,,Outfitting,Dutch Guilder,,Insurance
GK059_T006,GK059,Expenditure,Trade cargo costs,24490,,,,Outfitting,Dutch Guilder,,Trade cargo
GK059_T007,GK059,Expenditure,Other expenses,6410,,,,Outfitting,Dutch Guilder,,Various
GK059_T008,GK059,Return,Value of ship after voyage,12000,,,,Return,Dutch Guilder,,Ship
GK059_T009,GK059,Return,Bills of exchange sold,79053,,,,Return,Dutch Guilder,,Credit
GK059_T010,GK059,Return,Freight and passengers,1309,,,,Return,Dutch Guilder,,Freight and passengers
GK059_T011,GK059,Return,African goods sold,69,,,,Return,Dutch Guilder,,Cargo
GK059_T012,GK059,Return,Returned trade cargo,108,,,,Return,Dutch Guilder,,Trade cargo
GK059_T013,GK059,Expenditure,Wages crew (including bonuses),11057,,,,Return,Dutch Guilder,,Wages
GK059_T014,GK059,Expenditure,Other expenses,994,,,,Return,Dutch Guilder,,Various
GK060_T001,GK060,Expenditure,Value of ship before departure,12000,,,,Outfitting,Dutch Guilder,,Ship
GK060_T002,GK060,Expenditure,Outfitting costs,10304,,,,Outfitting,Dutch Guilder,,Outfitting
GK060_T003,GK060,Expenditure,Advance crew payment,1316,,,,Outfitting,Dutch Guilder,,Wages
GK060_T004,GK060,Expenditure,Insurance hull,1099,,,,Outfitting,Dutch Guilder,,Insurance
GK060_T005,GK060,Expenditure,Insurance cargo,1288,,,,Outfitting,Dutch Guilder,,Insurance
GK060_T006,GK060,Expenditure,Trade cargo costs,25293,,,,Outfitting,Dutch Guilder,,Trade cargo
GK060_T007,GK060,Expenditure,Other expenses,3477,,,,Outfitting,Dutch Guilder,,Various
GK060_T008,GK060,Return,Value of ship after voyage,9000,,,,Return,Dutch Guilder,,Ship
GK060_T009,GK060,Return,Bills of exchange sold,68177,,,,Return,Dutch Guilder,,Credit
GK060_T010,GK060,Return,Freight and passengers,337,,,,Return,Dutch Guilder,,Freight and passengers
GK060_T011,GK060,Return,Returned trade cargo,111,,,,Return,Dutch Guilder,,Trade cargo
GK060_T012,GK060,Expenditure,Wages crew (including bonuses),9916,,,,Return,Dutch Guilder,,Wages
GK060_T013,GK060,Expenditure,Other expenses,7094,,,,Return,Dutch Guilder,,Various
GK061_T001,GK061,Expenditure,Value of ship before departure,9000,,,,Outfitting,Dutch Guilder,,Ship
GK061_T002,GK061,Expenditure,Outfitting costs,13154,,,,Outfitting,Dutch Guilder,,Outfitting
GK061_T003,GK061,Expenditure,Advance crew payment,1921,,,,Outfitting,Dutch Guilder,,Wages
GK061_T004,GK061,Expenditure,Insurance hull,1099,,,,Outfitting,Dutch Guilder,,Insurance
GK061_T005,GK061,Expenditure,Insurance cargo,2099,,,,Outfitting,Dutch Guilder,,Insurance
GK061_T006,GK061,Expenditure,Trade cargo costs,44107,,,,Outfitting,Dutch Guilder,,Trade cargo
GK061_T007,GK061,Expenditure,Other expenses,6892,,,,Outfitting,Dutch Guilder,,Various
GK061_T008,GK061,Return,Value of ship after voyage,6000,,,,Return,Dutch Guilder,,Ship
GK061_T009,GK061,Return,Plantation produce received,78935,,,,Return,Dutch Guilder,,Cargo
GK061_T010,GK061,Return,Outstanding debt in colony,17773,credit,,,Return,Dutch Guilder,,Credit
GK061_T011,GK061,Return,Cash received,127,,,,Return,Dutch Guilder,,Cash
GK061_T012,GK061,Return,Freight and passengers,590,,,,Return,Dutch Guilder,,Freight and passengers
GK061_T013,GK061,Return,Returned trade cargo,6773,,,,Return,Dutch Guilder,,Trade cargo
GK061_T014,GK061,Expenditure,Wages crew (including bonuses),10237,,,,Return,Dutch Guilder,,Wages
GK061_T015,GK061,Expenditure,Insurance on return,2107,,,,Return,Dutch Guilder,,Insurance
GK061_T016,GK061,Expenditure,Other expenses,3168,,,,Return,Dutch Guilder,,Various
GK062_T001,GK062,Expenditure,Value of ship before departure,6000,,,,Outfitting,Dutch Guilder,,Ship
GK062_T002,GK062,Expenditure,Outfitting costs,13018,,,,Outfitting,Dutch Guilder,,Outfitting
GK062_T003,GK062,Expenditure,Advance crew payment,1864,,,,Outfitting,Dutch Guilder,,Wages
GK062_T004,GK062,Expenditure,Insurance hull,1347,,,,Outfitting,Dutch Guilder,,Insurance
GK062_T005,GK062,Expenditure,Insurance cargo,1713,,,,Outfitting,Dutch Guilder,,Insurance
GK062_T006,GK062,Expenditure,Trade cargo costs,35583,,,,Outfitting,Dutch Guilder,,Trade cargo
GK062_T007,GK062,Expenditure,Other expenses,7283,,,,Outfitting,Dutch Guilder,,Various
GK062_T008,GK062,Return,Value of ship after voyage,3000,,,,Return,Dutch Guilder,,Ship
GK062_T009,GK062,Return,Bills of exchange sold,88217,,,,Return,Dutch Guilder,,Credit
GK062_T010,GK062,Return,Freight and passengers,1409,,,,Return,Dutch Guilder,,Freight and passengers
GK062_T011,GK062,Return,Returned trade cargo,131,,,,Return,Dutch Guilder,,Trade cargo
GK062_T012,GK062,Expenditure,Wages crew (including bonuses),11561,,,,Return,Dutch Guilder,,Wages
GK062_T013,GK062,Expenditure,Other expenses,766,,,,Return,Dutch Guilder,,Various
GK063_T001,GK063,Expenditure,Value of ship before departure,3000,,,,Outfitting,Dutch Guilder,,Ship
GK063_T002,GK063,Expenditure,Outfitting costs,19299,,,,Outfitting,Dutch Guilder,,Outfitting
GK063_T003,GK063,Expenditure,Advance crew payment,2470,,,,Outfitting,Dutch Guilder,,Wages
GK063_T004,GK063,Expenditure,Insurance hull,730,,,,Outfitting,Dutch Guilder,,Insurance
GK063_T005,GK063,Expenditure,Insurance cargo,735,,,,Outfitting,Dutch Guilder,,Insurance
GK063_T006,GK063,Expenditure,Trade cargo costs,36037,,,,Outfitting,Dutch Guilder,,Trade cargo
GK063_T007,GK063,Expenditure,Other expenses,7447,,,,Outfitting,Dutch Guilder,,Various
GK063_T008,GK063,Return,Bills of exchange sold,90946,,,,Return,Dutch Guilder,,Credit
GK063_T009,GK063,Return,Freight and passengers,5452,,,,Return,Dutch Guilder,,Freight and passengers
GK063_T010,GK063,Return,Returned trade cargo,81,,,,Return,Dutch Guilder,,Trade cargo
GK063_T011,GK063,Expenditure,Wages crew (including bonuses),12657,,,,Return,Dutch Guilder,,Wages
GK063_T012,GK063,Expenditure,Other expenses,2023,,,,Return,Dutch Guilder,,Various
GK064_T001,GK064,Expenditure,Outfitting costs,19074,,,,Outfitting,Dutch Guilder,,Outfitting
GK064_T002,GK064,Expenditure,Advance crew payment,2420,,,,Outfitting,Dutch Guilder,,Wages
GK064_T003,GK064,Expenditure,Insurance hull,1005,,,,Outfitting,Dutch Guilder,,Insurance
GK064_T004,GK064,Expenditure,Insurance cargo,1098,,,,Outfitting,Dutch Guilder,,Insurance
GK064_T005,GK064,Expenditure,Trade cargo costs,32878,,,,Outfitting,Dutch Guilder,,Trade cargo
GK064_T006,GK064,Expenditure,Other expenses,7062,,,,Outfitting,Dutch Guilder,,Various
GK064_T007,GK064,Return,Bills of exchange sold,56315,,,,Return,Dutch Guilder,,Credit
GK064_T008,GK064,Return,Plantation produce received,34748,,,,Return,Dutch Guilder,,Cargo
GK064_T009,GK064,Return,Cash received,2916,,,,Return,Dutch Guilder,,Cash
GK064_T010,GK064,Return,Returned trade cargo,12,,,,Return,Dutch Guilder,,Trade cargo
GK064_T011,GK064,Expenditure,Wages crew (including bonuses),12501,,,,Return,Dutch Guilder,,Wages
GK064_T012,GK064,Expenditure,Insurance on return,379,,,,Return,Dutch Guilder,,Insurance
GK064_T013,GK064,Expenditure,Other expenses,3291,,,,Return,Dutch Guilder,,Various
GK065_T001,GK065,Expenditure,Outfitting costs,15746,,,,Outfitting,Dutch Guilder,,Outfitting
GK065_T002,GK065,Expenditure,Advance crew payment,2418,,,,Outfitting,Dutch Guilder,,Wages
GK065_T003,GK065,Expenditure,Insurance hull,825,,,,Outfitting,Dutch Guilder,,Insurance
GK065_T004,GK065,Expenditure,Insurance cargo,1117,,,,Outfitting,Dutch Guilder,,Insurance
GK065_T005,GK065,Expenditure,Trade cargo costs,41243,,,,Outfitting,Dutch Guilder,,Trade cargo
GK065_T006,GK065,Expenditure,Other expenses,7439,,,,Outfitting,Dutch Guilder,,Various
GK065_T007,GK065,Return,Value of ship after voyage,9234,,,,Return,Dutch Guilder,,Ship
GK065_T008,GK065,Return,Bills of exchange sold,75748,,,,Return,Dutch Guilder,,Credit
GK065_T009,GK065,Return,Outstanding debt in colony,2000,credit,,,Return,Dutch Guilder,,Credit
GK065_T010,GK065,Return,Freight and passengers,3162,,,,Return,Dutch Guilder,,Freight and passengers
GK065_T011,GK065,Return,Other sales,45,,,,Return,Dutch Guilder,,Cargo
GK065_T012,GK065,Expenditure,Wages crew (including bonuses),12244,,,,Return,Dutch Guilder,,Wages
GK065_T013,GK065,Expenditure,Other expenses,755,,,,Return,Dutch Guilder,,Various
GK066_T001,GK066,Expenditure,Value of ship before departure,9234,,,,Outfitting,Dutch Guilder,,Ship
GK066_T002,GK066,Expenditure,Outfitting costs,23169,,,,Outfitting,Dutch Guilder,,Outfitting
GK066_T003,GK066,Expenditure,Advance crew payment,882,,,,Outfitting,Dutch Guilder,,Wages
GK066_T004,GK066,Expenditure,Insurance hull,1124,,,,Outfitting,Dutch Guilder,,Insurance
GK066_T005,GK066,Expenditure,Insurance cargo,1864,,,,Outfitting,Dutch Guilder,,Insurance
GK066_T006,GK066,Expenditure,Trade cargo costs,41843,,,,Outfitting,Dutch Guilder,,Trade cargo
GK066_T007,GK066,Expenditure,Other expenses,7531,,,,Outfitting,Dutch Guilder,,Various
GK066_T008,GK066,Return,Value of ship after voyage,6000,,,,Return,Dutch Guilder,,Ship
GK066_T009,GK066,Return,Bills of exchange sold,36103,,,,Return,Dutch Guilder,,Credit
GK066_T010,GK066,Return,Outstanding debt in colony,46334,credit,,,Return,Dutch Guilder,,Credit
GK066_T011,GK066,Return,Returned trade cargo,37,,,,Return,Dutch Guilder,,Trade cargo
GK066_T012,GK066,Expenditure,Wages crew (including bonuses),12136,,,,Return,Dutch Guilder,,Wages
GK066_T013,GK066,Expenditure,Other expenses,1431,,,,Return,Dutch Guilder,,Various
GK067_T001,GK067,Expenditure,Value of ship before departure,6000,,,,Outfitting,Dutch Guilder,,Ship
GK067_T002,GK067,Expenditure,Outfitting costs,17769,,,,Outfitting,Dutch Guilder,,Outfitting
GK067_T003,GK067,Expenditure,Advance crew payment,2065,,,,Outfitting,Dutch Guilder,,Wages
GK067_T004,GK067,Expenditure,Insurance hull,1104,,,,Outfitting,Dutch Guilder,,Insurance
GK067_T005,GK067,Expenditure,Insurance cargo,1673,,,,Outfitting,Dutch Guilder,,Insurance
GK067_T006,GK067,Expenditure,Trade cargo costs,46583,,,,Outfitting,Dutch Guilder,,Trade cargo
GK067_T007,GK067,Expenditure,Other expenses,7663,,,,Outfitting,Dutch Guilder,,Various
GK067_T008,GK067,Return,Value of ship after voyage,4800,,,,Return,Dutch Guilder,,Ship
GK067_T009,GK067,Return,Bills of exchange sold,88037,,,,Return,Dutch Guilder,,Credit
GK067_T010,GK067,Return,Outstanding debt in colony,4190,credit,,,Return,Dutch Guilder,,Credit
GK067_T011,GK067,Return,Returned trade cargo,334,,,,Return,Dutch Guilder,,Trade cargo
GK067_T012,GK067,Expenditure,Wages crew (including bonuses),11680,,,,Return,Dutch Guilder,,Wages
GK067_T013,GK067,Expenditure,Other expenses,759,,,,Return,Dutch Guilder,,Various
GK068_T001,GK068,Expenditure,Value of ship before departure,4800,,,,Outfitting,Dutch Guilder,,Ship
GK068_T002,GK068,Expenditure,Outfitting costs,16283,,,,Outfitting,Dutch Guilder,,Outfitting
GK068_T003,GK068,Expenditure,Advance crew payment,1603,,,,Outfitting,Dutch Guilder,,Wages
GK068_T004,GK068,Expenditure,Insurance hull,832,,,,Outfitting,Dutch Guilder,,Insurance
GK068_T005,GK068,Expenditure,Insurance cargo,1301,,,,Outfitting,Dutch Guilder,,Insurance
GK068_T006,GK068,Expenditure,Trade cargo costs,45320,,,,Outfitting,Dutch Guilder,,Trade cargo
GK068_T007,GK068,Expenditure,Other expenses,7048,,,,Outfitting,Dutch Guilder,,Various
GK068_T008,GK068,Return,Value of ship after voyage,2400,,,,Return,Dutch Guilder,,Ship
GK068_T009,GK068,Return,Bills of exchange sold,56812,,,,Return,Dutch Guilder,,Credit
GK068_T010,GK068,Return,Outstanding debt in colony,30000,credit,,,Return,Dutch Guilder,,Credit
GK068_T011,GK068,Return,African goods sold,120,,,,Return,Dutch Guilder,,Cargo
GK068_T012,GK068,Expenditure,Wages crew (including bonuses),8175,,,,Return,Dutch Guilder,,Wages
GK068_T013,GK068,Expenditure,Other expenses,1258,,,,Return,Dutch Guilder,,Various
GK069_T001,GK069,Expenditure,Value of ship before departure,2400,,,,Outfitting,Dutch Guilder,,Ship
GK069_T002,GK069,Expenditure,Outfitting costs,17523,,,,Outfitting,Dutch Guilder,,Outfitting
GK069_T003,GK069,Expenditure,Advance crew payment,1684,,,,Outfitting,Dutch Guilder,,Wages
GK069_T004,GK069,Expenditure,Insurance hull,832,,,,Outfitting,Dutch Guilder,,Insurance
GK069_T005,GK069,Expenditure,Insurance cargo,1301,,,,Outfitting,Dutch Guilder,,Insurance
GK069_T006,GK069,Expenditure,Trade cargo costs,52545,,,,Outfitting,Dutch Guilder,,Trade cargo
GK069_T007,GK069,Expenditure,Other expenses,8313,,,,Outfitting,Dutch Guilder,,Various
GK069_T008,GK069,Return,Plantation produce received,96400,,,,Return,Dutch Guilder,,Cargo
GK069_T009,GK069,Return,Sale of ship,16407,,,,Return,Dutch Guilder,,Ship
GK069_T010,GK069,Expenditure,Wages crew (including bonuses),11172,,,,Return,Dutch Guilder,,Wages
GK069_T011,GK069,Expenditure,Insurance on return,1410,,,,Return,Dutch Guilder,,Insurance
GK069_T012,GK069,Expenditure,Other expenses,21596,,,,Return,Dutch Guilder,,Various
GK070_T001,GK070,Expenditure,Value of ship before departure,6000,,,,Outfitting,Dutch Guilder,,Ship
GK070_T002,GK070,Expenditure,Value of ship before departure,6000,,,,Outfitting,Dutch Guilder,,Ship
GK070_T003,GK070,Expenditure,Value of ship before departure,6000,,,,Outfitting,Dutch Guilder,,Ship
GK070_T004,GK070,Expenditure,Value of ship before departure,6000,,,,Outfitting,Dutch Guilder,,Ship
GK070_T005,GK070,Expenditure,Insurance cargo,1374,,,,Outfitting,Dutch Guilder,,Insurance
GK070_T006,GK070,Expenditure,Trade cargo costs,23186,,,,Outfitting,Dutch Guilder,,Trade cargo
GK070_T007,GK070,Expenditure,Other expenses,3790,,,,Outfitting,Dutch Guilder,,Various
GK070_T008,GK070,Return,Value of ship after voyage,4800,,,,Return,Dutch Guilder,,Ship
GK070_T009,GK070,Return,Bills of exchange sold,45823,,,,Return,Dutch Guilder,,Credit
GK070_T010,GK070,Return,Freight and passengers,5291,,,,Return,Dutch Guilder,,Freight and passengers
GK070_T011,GK070,Return,African goods sold,408,,,,Return,Dutch Guilder,,Cargo
GK070_T012,GK070,Return,Returned trade cargo,111,,,,Return,Dutch Guilder,,Trade cargo
GK070_T013,GK070,Expenditure,Wages crew (including bonuses),9158,,,,Return,Dutch Guilder,,Wages
GK070_T014,GK070,Expenditure,Other expenses,972,,,,Return,Dutch Guilder,,Various
GK071_T001,GK071,Expenditure,Value of ship before departure,4800,,,,Outfitting,Dutch Guilder,,Ship
GK071_T002,GK071,Expenditure,Outfitting costs,11289,,,,Outfitting,Dutch Guilder,,Outfitting
GK071_T003,GK071,Expenditure,Advance crew payment,1236,,,,Outfitting,Dutch Guilder,,Wages
GK071_T004,GK071,Expenditure,Insurance hull,825,,,,Outfitting,Dutch Guilder,,Insurance
GK071_T005,GK071,Expenditure,Insurance cargo,1470,,,,Outfitting,Dutch Guilder,,Insurance
GK071_T006,GK071,Expenditure,Trade cargo costs,23885,,,,Outfitting,Dutch Guilder,,Trade cargo
GK071_T007,GK071,Expenditure,Other expenses,3834,,,,Outfitting,Dutch Guilder,,Various
GK071_T008,GK071,Return,Value of ship after voyage,4200,,,,Return,Dutch Guilder,,Ship
GK071_T009,GK071,Return,Bills of exchange sold,49410,,,,Return,Dutch Guilder,,Credit
GK071_T010,GK071,Return,Freight and passengers,897,,,,Return,Dutch Guilder,,Freight and passengers
GK071_T011,GK071,Return,Returned trade cargo,277,,,,Return,Dutch Guilder,,Trade cargo
GK071_T012,GK071,Expenditure,Wages crew (including bonuses),9016,,,,Return,Dutch Guilder,,Wages
GK071_T013,GK071,Expenditure,Other expenses,413,,,,Return,Dutch Guilder,,Various
GK072_T001,GK072,Expenditure,Value of ship before departure,33000,,,,Outfitting,Dutch Guilder,,Ship
GK072_T002,GK072,Expenditure,Outfitting costs,14005,,,,Outfitting,Dutch Guilder,,Outfitting
GK072_T003,GK072,Expenditure,Advance crew payment,1590,,,,Outfitting,Dutch Guilder,,Wages
GK072_T004,GK072,Expenditure,Insurance hull,4864,,,,Outfitting,Dutch Guilder,,Insurance
GK072_T005,GK072,Expenditure,Insurance cargo,5682,,,,Outfitting,Dutch Guilder,,Insurance
GK072_T006,GK072,Expenditure,Trade cargo costs,50243,,,,Outfitting,Dutch Guilder,,Trade cargo
GK072_T007,GK072,Expenditure,Other expenses,6894,,,,Outfitting,Dutch Guilder,,Various
GK072_T008,GK072,Return,Value of ship after voyage,30000,,,,Return,Dutch Guilder,,Ship
GK072_T009,GK072,Return,Bills of exchange sold,93205,,,,Return,Dutch Guilder,,Credit
GK072_T010,GK072,Return,Freight and passengers,400,,,,Return,Dutch Guilder,,Freight and passengers
GK072_T011,GK072,Return,African goods sold,14101,,,,Return,Dutch Guilder,,Cargo
GK072_T012,GK072,Return,Insurance claim,7282,,,,Return,Dutch Guilder,,Insurance
GK072_T013,GK072,Return,Returned trade cargo,37,,,,Return,Dutch Guilder,,Trade cargo
GK072_T014,GK072,Expenditure,Wages crew (including bonuses),14904,,,,Return,Dutch Guilder,,Wages
GK072_T015,GK072,Expenditure,Insurance on return,1290,,,,Return,Dutch Guilder,,Insurance
GK072_T016,GK072,Expenditure,Other expenses,6778,,,,Return,Dutch Guilder,,Various
GK073_T001,GK073,Expenditure,Value of ship before departure,36000,,,,Outfitting,Dutch Guilder,,Ship
GK073_T002,GK073,Expenditure,Outfitting costs,13618,,,,Outfitting,Dutch Guilder,,Outfitting
GK073_T003,GK073,Expenditure,Advance crew payment,1644,,,,Outfitting,Dutch Guilder,,Wages
GK073_T004,GK073,Expenditure,Insurance hull,3037,,,,Outfitting,Dutch Guilder,,Insurance
GK073_T005,GK073,Expenditure,Insurance cargo,4061,,,,Outfitting,Dutch Guilder,,Insurance
GK073_T006,GK073,Expenditure,Trade cargo costs,50876,,,,Outfitting,Dutch Guilder,,Trade cargo
GK073_T007,GK073,Expenditure,Other expenses,8961,,,,Outfitting,Dutch Guilder,,Various
GK073_T008,GK073,Return,Value of ship after voyage,33000,,,,Return,Dutch Guilder,,Ship
GK073_T009,GK073,Return,Bills of exchange sold,133781,,,,Return,Dutch Guilder,,Credit
GK073_T010,GK073,Return,Plantation produce received,18483,,,,Return,Dutch Guilder,,Cargo
GK073_T011,GK073,Return,Outstanding debts in colony,2908,credit,,,Return,Dutch Guilder,,Credit
GK073_T012,GK073,Return,African goods sold,5595,,,,Return,Dutch Guilder,,Cargo
GK073_T013,GK073,Expenditure,Wages crew (including bonuses),18094,,,,Return,Dutch Guilder,,Wages
GK073_T014,GK073,Expenditure,Insurance on return,3317,,,,Return,Dutch Guilder,,Insurance
GK073_T015,GK073,Expenditure,Other expenses,1431,,,,Return,Dutch Guilder,,Various
GK074_T001,GK074,Expenditure,Value of ship before departure,33000,,,,Outfitting,Dutch Guilder,,Ship
GK074_T002,GK074,Expenditure,Outfitting costs,17587,,,,Outfitting,Dutch Guilder,,Outfitting
GK074_T003,GK074,Expenditure,Advance crew payment,1732,,,,Outfitting,Dutch Guilder,,Wages
GK074_T004,GK074,Expenditure,Insurance hull,4980,,,,Outfitting,Dutch Guilder,,Insurance
GK074_T005,GK074,Expenditure,Insurance cargo,6738,,,,Outfitting,Dutch Guilder,,Insurance
GK074_T006,GK074,Expenditure,Trade cargo costs,52645,,,,Outfitting,Dutch Guilder,,Trade cargo
GK074_T007,GK074,Expenditure,Other expenses,9015,,,,Outfitting,Dutch Guilder,,Various
GK074_T008,GK074,Return,Value of ship after voyage,30000,,,,Return,Dutch Guilder,,Ship
GK074_T009,GK074,Return,Bills of exchange sold,55264,,,,Return,Dutch Guilder,,Credit
GK074_T010,GK074,Return,Plantation produce received,16333,,,,Return,Dutch Guilder,,Cargo
GK074_T011,GK074,Return,Outstanding debts in colony,7879,credit,,,Return,Dutch Guilder,,Credit
GK074_T012,GK074,Return,Other returns,3863,,,,Return,Dutch Guilder,,Various
GK074_T013,GK074,Return,Freight and passengers,88,,,,Return,Dutch Guilder,,Freight and passengers
GK074_T014,GK074,Return,African goods sold,4604,,,,Return,Dutch Guilder,,Cargo
GK074_T015,GK074,Return,Returned trade cargo,4884,,,,Return,Dutch Guilder,,Trade cargo
GK074_T016,GK074,Expenditure,Wages crew (including bonuses),15551,,,,Return,Dutch Guilder,,Wages
GK074_T017,GK074,Expenditure,Insurance on return,1603,,,,Return,Dutch Guilder,,Insurance
GK074_T018,GK074,Expenditure,Other expenses,2347,,,,Return,Dutch Guilder,,Various
GK075_T001,GK075,Expenditure,Value of ship before departure,30000,,,,Outfitting,Dutch Guilder,,Ship
GK075_T002,GK075,Expenditure,Outfitting costs,13831,,,,Outfitting,Dutch Guilder,,Outfitting
GK075_T003,GK075,Expenditure,Advance crew payment,4602,,,,Outfitting,Dutch Guilder,,Wages
GK075_T004,GK075,Expenditure,Insurance hull,18266,,,,Outfitting,Dutch Guilder,,Insurance
GK075_T005,GK075,Expenditure,Insurance cargo,12924,,,,Outfitting,Dutch Guilder,,Insurance
GK075_T006,GK075,Expenditure,Trade cargo costs,58669,,,,Outfitting,Dutch Guilder,,Trade cargo
